LineId,Label,Timestamp,Date,Node,Time,NodeRepeat,Type,Component,Level,Content
1761,-,1782440653,2026.06.26,R63-M0-N3-C:J16-U11,2026-06-26-02.24.13.347848,R63-M0-N3-C:J16-U11,RAS,KERNEL,INFO,iar 00106678 dear 0252523c
1762,-,1782440726,2026.06.26,R62-M0-N1-C:J04-U01,2026-06-26-02.25.26.962483,R62-M0-N1-C:J04-U01,RAS,KERNEL,INFO,iar 001007b8 dear 065b4c7c
1763,-,1782440934,2026.06.26,R62-M0-NB-C:J02-U01,2026-06-26-02.28.54.643966,R62-M0-NB-C:J02-U01,RAS,KERNEL,INFO,iar 001007a8 dear 065b4cac
1764,-,1782440952,2026.06.26,R62-M0-NC-C:J16-U01,2026-06-26-02.29.12.211250,R62-M0-NC-C:J16-U01,RAS,KERNEL,INFO,iar 001066ac dear 0252523c
1765,-,1782441038,2026.06.26,R62-M0-N4-C:J15-U11,2026-06-26-02.30.38.845619,R62-M0-N4-C:J15-U11,RAS,KERNEL,INFO,iar 001066c4 dear 0252527c
1766,-,1782441073,2026.06.26,R62-M0-N0-C:J04-U11,2026-06-26-02.31.13.136828,R62-M0-N0-C:J04-U11,RAS,KERNEL,INFO,iar 001066c4 dear 0252523c
1767,-,1782441234,2026.06.26,R62-M0-NC-C:J06-U11,2026-06-26-02.33.54.357311,R62-M0-NC-C:J06-U11,RAS,KERNEL,INFO,iar 001066ac dear 025252bc
1768,-,1782441454,2026.06.26,R62-M0-N5-C:J16-U11,2026-06-26-02.37.34.751763,R62-M0-N5-C:J16-U11,RAS,KERNEL,INFO,iar 001066c4 dear 0252529c
1769,-,1782441470,2026.06.26,R63-M0-NF-C:J05-U01,2026-06-26-02.37.50.186080,R63-M0-NF-C:J05-U01,RAS,KERNEL,INFO,2667384 floating point alignment exceptions
1770,-,1782441718,2026.06.26,R63-M0-N1-C:J05-U11,2026-06-26-02.41.58.963411,R63-M0-N1-C:J05-U11,RAS,KERNEL,INFO,iar 00106570 dear 0245a5bc
1771,-,1782441999,2026.06.26,R63-M0-N1-C:J16-U01,2026-06-26-02.46.39.841403,R63-M0-N1-C:J16-U01,RAS,KERNEL,INFO,iar 00106570 dear 0245a5ec
1772,-,1782442137,2026.06.26,R63-M0-N4-C:J05-U11,2026-06-26-02.48.57.885296,R63-M0-N4-C:J05-U11,RAS,KERNEL,INFO,iar 0010653c dear 0245a63c
1773,-,1782442178,2026.06.26,R63-M0-N0-C:J03-U01,2026-06-26-02.49.38.910391,R63-M0-N0-C:J03-U01,RAS,KERNEL,INFO,407736 floating point alignment exceptions
1774,-,1782442248,2026.06.26,R63-M0-N7-C:J09-U01,2026-06-26-02.50.48.339307,R63-M0-N7-C:J09-U01,RAS,KERNEL,INFO,428412 floating point alignment exceptions
1775,-,1782442265,2026.06.26,R63-M0-N4-C:J02-U01,2026-06-26-02.51.05.062448,R63-M0-N4-C:J02-U01,RAS,KERNEL,INFO,441348 floating point alignment exceptions
1776,-,1782442417,2026.06.26,R63-M0-N0-C:J17-U01,2026-06-26-02.53.37.022977,R63-M0-N0-C:J17-U01,RAS,KERNEL,INFO,iar 001061d4 dear 024696cc
1777,-,1782442660,2026.06.26,R63-M0-N2-C:J03-U11,2026-06-26-02.57.40.154887,R63-M0-N2-C:J03-U11,RAS,KERNEL,INFO,iar 00106348 dear 024696bc
1778,-,1782442809,2026.06.26,R63-M0-NF-C:J08-U11,2026-06-26-03.00.09.615104,R63-M0-NF-C:J08-U11,RAS,KERNEL,INFO,iar 00106204 dear 02f75edc
1779,-,1782443134,2026.06.26,R45-M1-NA-C:J11-U01,2026-06-26-03.05.34.738927,R45-M1-NA-C:J11-U01,RAS,KERNEL,INFO,"CE sym 21, at 0x111d8c60, mask 0x01"
1780,-,1782443294,2026.06.26,R17-M0-N8-C:J05-U01,2026-06-26-03.08.14.961779,R17-M0-N8-C:J05-U01,RAS,KERNEL,INFO,"CE sym 34, at 0x11e7ed80, mask 0x80"
1781,-,1782443426,2026.06.26,R11-M1-N4-C:J03-U01,2026-06-26-03.10.26.148533,R11-M1-N4-C:J03-U01,RAS,KERNEL,INFO,"2 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 6"
1782,-,1782443475,2026.06.26,R63-M0-N6-C:J15-U01,2026-06-26-03.11.15.811982,R63-M0-N6-C:J15-U01,RAS,KERNEL,INFO,iar 00105e88 dear 02f6436c
1783,-,1782443699,2026.06.26,R63-M0-N9-C:J10-U01,2026-06-26-03.14.59.116308,R63-M0-N9-C:J10-U01,RAS,KERNEL,INFO,iar 00105e84 dear 0244f29c
1784,-,1782443719,2026.06.26,R74-M0-N1-C:J05-U01,2026-06-26-03.15.19.887599,R74-M0-N1-C:J05-U01,RAS,KERNEL,INFO,"CE sym 30, at 0x042358a0, mask 0x20"
1785,-,1782443742,2026.06.26,R62-M0-N2-C:J13-U11,2026-06-26-03.15.42.551860,R62-M0-N2-C:J13-U11,RAS,KERNEL,INFO,iar 001061e8 dear 0247012c
1786,-,1782443828,2026.06.26,R62-M0-NA-C:J04-U11,2026-06-26-03.17.08.902477,R62-M0-NA-C:J04-U11,RAS,KERNEL,INFO,iar 001061e8 dear 0247015c
1787,-,1782443885,2026.06.26,R62-M0-NA-C:J09-U01,2026-06-26-03.18.05.382614,R62-M0-NA-C:J09-U01,RAS,KERNEL,INFO,iar 00106200 dear 0247016c
1788,-,1782444071,2026.06.26,R62-M0-NE-C:J03-U11,2026-06-26-03.21.11.076054,R62-M0-NE-C:J03-U11,RAS,KERNEL,INFO,iar 001061b4 dear 024701dc
1789,-,1782444203,2026.06.26,R62-M0-N4-C:J11-U11,2026-06-26-03.23.23.391738,R62-M0-N4-C:J11-U11,RAS,KERNEL,INFO,iar 001061e8 dear 0247015c
1790,-,1782444250,2026.06.26,R62-M0-NC-C:J14-U01,2026-06-26-03.24.10.738761,R62-M0-NC-C:J14-U01,RAS,KERNEL,INFO,iar 00106200 dear 0247019c
1791,-,1782444280,2026.06.26,R62-M0-NE-C:J09-U01,2026-06-26-03.24.40.987678,R62-M0-NE-C:J09-U01,RAS,KERNEL,INFO,iar 00105e84 dear 024701dc
1792,-,1782444322,2026.06.26,R62-M0-N1-C:J10-U01,2026-06-26-03.25.22.694303,R62-M0-N1-C:J10-U01,RAS,KERNEL,INFO,iar 00106200 dear 0247019c
1793,-,1782444423,2026.06.26,R62-M0-NB-C:J12-U01,2026-06-26-03.27.03.414812,R62-M0-NB-C:J12-U01,RAS,KERNEL,INFO,iar 001061e8 dear 0247015c
1794,-,1782444477,2026.06.26,R62-M0-N8-C:J16-U01,2026-06-26-03.27.57.614483,R62-M0-N8-C:J16-U01,RAS,KERNEL,INFO,iar 001061e8 dear 0247018c
1795,-,1782444557,2026.06.26,R62-M0-N9-C:J09-U11,2026-06-26-03.29.17.105939,R62-M0-N9-C:J09-U11,RAS,KERNEL,INFO,iar 001061e8 dear 0247015c
1796,-,1782444646,2026.06.26,R62-M0-N8-C:J06-U11,2026-06-26-03.30.46.352909,R62-M0-N8-C:J06-U11,RAS,KERNEL,INFO,iar 001061e8 dear 0247012c
1797,-,1782444671,2026.06.26,R62-M0-N2-C:J05-U11,2026-06-26-03.31.11.316423,R62-M0-N2-C:J05-U11,RAS,KERNEL,INFO,iar 001061b4 dear 0247017c
1798,-,1782444672,2026.06.26,R62-M0-ND-C:J03-U11,2026-06-26-03.31.12.338273,R62-M0-ND-C:J03-U11,RAS,KERNEL,INFO,iar 001061b4 dear 024701ac
1799,-,1782444868,2026.06.26,R62-M0-N4-C:J14-U11,2026-06-26-03.34.28.143079,R62-M0-N4-C:J14-U11,RAS,KERNEL,INFO,iar 001061b4 dear 0247017c
1800,-,1782444951,2026.06.26,R62-M0-ND-C:J05-U01,2026-06-26-03.35.51.165154,R62-M0-ND-C:J05-U01,RAS,KERNEL,INFO,iar 00106200 dear 0247019c
1801,-,1782444954,2026.06.26,R63-M0-N3-C:J02-U11,2026-06-26-03.35.54.767926,R63-M0-N3-C:J02-U11,RAS,KERNEL,INFO,iar 001061e8 dear 0247015c
1802,-,1782445043,2026.06.26,R63-M0-NB-C:J06-U11,2026-06-26-03.37.23.994777,R63-M0-NB-C:J06-U11,RAS,KERNEL,INFO,iar 001061b4 dear 0247017c
1803,-,1782445506,2026.06.26,R63-M0-N6-C:J13-U01,2026-06-26-03.45.06.458089,R63-M0-N6-C:J13-U01,RAS,KERNEL,INFO,19220208 floating point alignment exceptions
1804,-,1782445522,2026.06.26,R62-M0-N1-C:J04-U11,2026-06-26-03.45.22.830307,R62-M0-N1-C:J04-U11,RAS,KERNEL,INFO,iar 00106ba0 dear 0246de3c
1805,-,1782445745,2026.06.26,R62-M0-N0-C:J02-U01,2026-06-26-03.49.05.670318,R62-M0-N0-C:J02-U01,RAS,KERNEL,INFO,iar 00106b98 dear 0246dd9c
1806,-,1782445828,2026.06.26,R62-M0-NC-C:J05-U11,2026-06-26-03.50.28.510866,R62-M0-NC-C:J05-U11,RAS,KERNEL,INFO,iar 00106c0c dear 0246de1c
1807,-,1782445989,2026.06.26,R63-M0-NA-C:J09-U01,2026-06-26-03.53.09.680714,R63-M0-NA-C:J09-U01,RAS,KERNEL,INFO,5302707 floating point alignment exceptions
1808,-,1782446025,2026.06.26,R63-M0-N8-C:J14-U11,2026-06-26-03.53.45.332695,R63-M0-N8-C:J14-U11,RAS,KERNEL,INFO,iar 00106448 dear 0246dbbc
1809,-,1782446048,2026.06.26,R63-M0-N5-C:J05-U11,2026-06-26-03.54.08.182664,R63-M0-N5-C:J05-U11,RAS,KERNEL,INFO,iar 00106448 dear 0246db5c
1810,-,1782446236,2026.06.26,R63-M0-N0-C:J03-U11,2026-06-26-03.57.16.741535,R63-M0-N0-C:J03-U11,RAS,KERNEL,INFO,iar 00106448 dear 0246dbec
1811,-,1782446348,2026.06.26,R61-M0-NB-C:J05-U01,2026-06-26-03.59.08.589275,R61-M0-NB-C:J05-U01,RAS,KERNEL,INFO,"CE sym 25, at 0x10e1bce0, mask 0x40"
1812,-,1782446379,2026.06.26,R63-M0-NF-C:J05-U11,2026-06-26-03.59.39.727250,R63-M0-NF-C:J05-U11,RAS,KERNEL,INFO,iar 00106288 dear 02f7a0fc
1813,-,1782446487,2026.06.26,R63-M0-N6-C:J13-U01,2026-06-26-04.01.27.932813,R63-M0-N6-C:J13-U01,RAS,KERNEL,INFO,iar 00113890 dear 0fee9c3c
1814,-,1782446691,2026.06.26,R63-M0-N1-C:J07-U01,2026-06-26-04.04.51.973964,R63-M0-N1-C:J07-U01,RAS,KERNEL,INFO,iar 00113898 dear 0fee9c4c
1815,-,1782446710,2026.06.26,R63-M0-N4-C:J05-U11,2026-06-26-04.05.10.643520,R63-M0-N4-C:J05-U11,RAS,KERNEL,INFO,iar 00113898 dear 0fee9c4c
1816,-,1782446850,2026.06.26,R51-M1-N4-C:J07-U01,2026-06-26-04.07.30.825220,R51-M1-N4-C:J07-U01,RAS,KERNEL,INFO,5 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected
1817,-,1782447409,2026.06.26,R45-M1-NA-C:J10-U01,2026-06-26-04.16.49.374158,R45-M1-NA-C:J10-U01,RAS,KERNEL,INFO,"CE sym 9, at 0x12870760, mask 0x40"
1818,-,1782447762,2026.06.26,R22-M1-N1-C:J17-U11,2026-06-26-04.22.42.234081,R22-M1-N1-C:J17-U11,RAS,KERNEL,INFO,3 L3 EDRAM error(s) (dcr 0x0157) detected and corrected
1819,-,1782447890,2026.06.26,R65-M0-N2-C:J05-U11,2026-06-26-04.24.50.697860,R65-M0-N2-C:J05-U11,RAS,KERNEL,INFO,"CE sym 6, at 0x00e462c0, mask 0x02"
1820,-,1782447929,2026.06.26,R61-M0-NB-C:J05-U01,2026-06-26-04.25.29.617558,R61-M0-NB-C:J05-U01,RAS,KERNEL,INFO,"CE sym 25, at 0x00e19cc0, mask 0x10"
1821,-,1782448131,2026.06.26,R34-M1-N4-C:J10-U01,2026-06-26-04.28.51.854017,R34-M1-N4-C:J10-U01,RAS,KERNEL,INFO,"2 ddr errors(s) detected and corrected on rank 0, symbol 4, bit 4"
1822,-,1782448219,2026.06.26,R21-M1-N3-C:J03-U11,2026-06-26-04.30.19.183869,R21-M1-N3-C:J03-U11,RAS,KERNEL,INFO,"CE sym 15, at 0x1bb2fe80, mask 0x02"
1823,-,1782448394,2026.06.26,R63-M0-NF-C:J06-U01,2026-06-26-04.33.14.396764,R63-M0-NF-C:J06-U01,RAS,KERNEL,INFO,iar 00106274 dear 0246da8c
1824,-,1782448404,2026.06.26,R63-M0-N4-C:J04-U11,2026-06-26-04.33.24.321727,R63-M0-N4-C:J04-U11,RAS,KERNEL,INFO,iar 00106448 dear 0246dacc
1825,-,1782448416,2026.06.26,R63-M0-N3-C:J14-U11,2026-06-26-04.33.36.769649,R63-M0-N3-C:J14-U11,RAS,KERNEL,INFO,iar 00106298 dear 02f7a18c
1826,-,1782448810,2026.06.26,R63-M0-N5-C:J12-U01,2026-06-26-04.40.10.721942,R63-M0-N5-C:J12-U01,RAS,KERNEL,INFO,488205 floating point alignment exceptions
1827,-,1782449020,2026.06.26,R02-M1-N4-C:J06-U01,2026-06-26-04.43.40.308823,R02-M1-N4-C:J06-U01,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 7"
1828,-,1782449112,2026.06.26,R23-M1-N0-C:J08-U11,2026-06-26-04.45.12.133534,R23-M1-N0-C:J08-U11,RAS,KERNEL,INFO,"CE sym 25, at 0x12127ee0, mask 0x10"
1829,-,1782449279,2026.06.26,R05-M0-NC-C:J04-U11,2026-06-26-04.47.59.186340,R05-M0-NC-C:J04-U11,RAS,KERNEL,INFO,"critical input interrupt (unit=0x0b bit=0x0a): warning for torus z+ wire, suppressing further interrupts of same type"
1830,-,1782449650,2026.06.26,R23-M0-N7,2026-06-26-04.54.10.764234,R23-M0-N7,NULL,DISCOVERY,INFO,"Node card VPD check: U11 node in processor card slot J04 do not match. VPD ecid 04D58088CB2FFFFF08031C104CE9, found 04CA80D8012FFFFF08061A8094CB"
1831,-,1782449734,2026.06.26,R67-M1-NA,2026-06-26-04.55.34.001885,R67-M1-NA,NULL,DISCOVERY,INFO,"Node card VPD check: U11 node in processor card slot J10 do not match. VPD ecid 07570DD8002FFFFF09031B7090E2, found 04D480D8482FFFFF0A071BA052DE"
1832,-,1782449874,2026.06.26,R72-M1-NE-C:J04-U01,2026-06-26-04.57.54.994876,R72-M1-NE-C:J04-U01,RAS,KERNEL,INFO,18507114 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 198 seconds
1833,-,1782449952,2026.06.26,R72-M1-N6-C:J04-U01,2026-06-26-04.59.12.736109,R72-M1-N6-C:J04-U01,RAS,KERNEL,INFO,26741629 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected over 268 seconds
1834,-,1782450089,2026.06.26,R25-M0-N2-C:J11-U11,2026-06-26-05.01.29.994782,R25-M0-N2-C:J11-U11,RAS,KERNEL,INFO,"CE sym 28, at 0x1efc7020, mask 0x20"
1835,-,1782450122,2026.06.26,R26-M1-N1-C:J02-U11,2026-06-26-05.02.02.600660,R26-M1-N1-C:J02-U11,RAS,KERNEL,INFO,"CE sym 14, at 0x136cd5e0, mask 0x04"
1836,-,1782450246,2026.06.26,R55-M0-N9-C:J06-U11,2026-06-26-05.04.06.410623,R55-M0-N9-C:J06-U11,RAS,KERNEL,INFO,13 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected over 4562 seconds
1837,-,1782450856,2026.06.26,R67-M1-N7,2026-06-26-05.14.16.892083,R67-M1-N7,NULL,DISCOVERY,INFO,"Node card VPD check: U01 node in processor card slot J05 do not match. VPD ecid 04D37DF2DE7BFFFF0D081AF0DAD2, found 04DD80740E2FFFFF0A0C19D0CEBD"
1838,-,1782450877,2026.06.26,R74-M1-NB-C:J02-U11,2026-06-26-05.14.37.808274,R74-M1-NB-C:J02-U11,RAS,KERNEL,INFO,"CE sym 1, at 0x01d7eaa0, mask 0x02"
1839,-,1782451221,2026.06.26,R11-M1-ND-C:J08-U01,2026-06-26-05.20.21.595048,R11-M1-ND-C:J08-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1840,-,1782451582,2026.06.26,R11-M1-NA-C:J13-U01,2026-06-26-05.26.22.033955,R11-M1-NA-C:J13-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1841,-,1782451630,2026.06.26,R11-M1-NF-C:J07-U01,2026-06-26-05.27.10.190926,R11-M1-NF-C:J07-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1842,-,1782451706,2026.06.26,R06-M0-N3-C:J13-U11,2026-06-26-05.28.26.631650,R06-M0-N3-C:J13-U11,RAS,KERNEL,INFO,"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1843,-,1782451946,2026.06.26,R10-M0-N7-C:J08-U11,2026-06-26-05.32.26.333674,R10-M0-N7-C:J08-U11,RAS,KERNEL,INFO,"10740 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1844,-,1782451990,2026.06.26,R17-M0-N8-C:J09-U11,2026-06-26-05.33.10.965778,R17-M0-N8-C:J09-U11,RAS,KERNEL,INFO,"10744 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1845,-,1782452068,2026.06.26,R06-M0-N7-C:J05-U01,2026-06-26-05.34.28.848095,R06-M0-N7-C:J05-U01,RAS,KERNEL,INFO,"10700 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1846,-,1782452117,2026.06.26,R16-M0-N4-C:J07-U11,2026-06-26-05.35.17.641079,R16-M0-N4-C:J07-U11,RAS,KERNEL,INFO,"10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1847,-,1782452157,2026.06.26,R16-M0-N4-C:J06-U11,2026-06-26-05.35.57.231625,R16-M0-N4-C:J06-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1848,-,1782452396,2026.06.26,R07-M1-N0-C:J07-U01,2026-06-26-05.39.56.670718,R07-M1-N0-C:J07-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1849,-,1782452943,2026.06.26,R36-M0-NB-C:J12-U01,2026-06-26-05.49.03.593022,R36-M0-NB-C:J12-U01,RAS,KERNEL,INFO,"10655 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1850,-,1782453257,2026.06.26,R13-M0-NA-C:J08-U01,2026-06-26-05.54.17.109167,R13-M0-NA-C:J08-U01,RAS,KERNEL,INFO,"10650 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1851,-,1782453314,2026.06.26,R13-M1-N9-C:J02-U11,2026-06-26-05.55.14.982188,R13-M1-N9-C:J02-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1852,-,1782453379,2026.06.26,R34-M0-N8-C:J06-U11,2026-06-26-05.56.19.520287,R34-M0-N8-C:J06-U11,RAS,KERNEL,INFO,"10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1853,-,1782453581,2026.06.26,R55-M1-N5-C:J04-U01,2026-06-26-05.59.41.147475,R55-M1-N5-C:J04-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1854,-,1782453583,2026.06.26,R33-M1-N7-C:J12-U01,2026-06-26-05.59.43.347255,R33-M1-N7-C:J12-U01,RAS,KERNEL,INFO,"10674 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1855,-,1782453645,2026.06.26,R37-M0-N3-C:J11-U11,2026-06-26-06.00.45.781549,R37-M0-N3-C:J11-U11,RAS,KERNEL,INFO,"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1856,-,1782453688,2026.06.26,R56-M0-NA-C:J12-U11,2026-06-26-06.01.28.081586,R56-M0-NA-C:J12-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1857,-,1782453703,2026.06.26,R56-M0-N1-C:J05-U11,2026-06-26-06.01.43.249556,R56-M0-N1-C:J05-U11,RAS,KERNEL,INFO,"10730 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1858,-,1782453886,2026.06.26,R37-M1-NE-C:J04-U11,2026-06-26-06.04.46.363656,R37-M1-NE-C:J04-U11,RAS,KERNEL,INFO,"10686 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1859,-,1782453982,2026.06.26,R50-M0-N9-C:J11-U01,2026-06-26-06.06.22.335039,R50-M0-N9-C:J11-U01,RAS,KERNEL,INFO,"10692 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1860,-,1782454013,2026.06.26,R56-M0-N9-C:J08-U01,2026-06-26-06.06.53.176042,R56-M0-N9-C:J08-U01,RAS,KERNEL,INFO,"10660 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1861,-,1782454091,2026.06.26,R37-M1-N0-C:J16-U11,2026-06-26-06.08.11.667090,R37-M1-N0-C:J16-U11,RAS,KERNEL,INFO,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1862,-,1782454185,2026.06.26,R32-M0-N4-C:J17-U11,2026-06-26-06.09.45.928325,R32-M0-N4-C:J17-U11,RAS,KERNEL,INFO,"10732 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1863,-,1782454373,2026.06.26,R57-M1-N0-C:J02-U01,2026-06-26-06.12.53.093035,R57-M1-N0-C:J02-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1864,-,1782454462,2026.06.26,R32-M1-NC-C:J16-U11,2026-06-26-06.14.22.861574,R32-M1-NC-C:J16-U11,RAS,KERNEL,INFO,"10676 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1865,-,1782454605,2026.06.26,R52-M0-N5-C:J10-U01,2026-06-26-06.16.45.743404,R52-M0-N5-C:J10-U01,RAS,KERNEL,INFO,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1866,-,1782454729,2026.06.26,R52-M0-N1-C:J10-U11,2026-06-26-06.18.49.702571,R52-M0-N1-C:J10-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1867,-,1782454839,2026.06.26,R72-M0-NF-C:J15-U11,2026-06-26-06.20.39.670147,R72-M0-NF-C:J15-U11,RAS,KERNEL,INFO,"10728 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1868,-,1782454890,2026.06.26,R73-M1-N7-C:J04-U01,2026-06-26-06.21.30.764711,R73-M1-N7-C:J04-U01,RAS,KERNEL,INFO,"10712 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1869,-,1782454907,2026.06.26,R75-M0-N4-C:J12-U01,2026-06-26-06.21.47.929723,R75-M0-N4-C:J12-U01,RAS,KERNEL,INFO,"10718 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1870,-,1782455180,2026.06.26,R53-M0-N1-C:J11-U11,2026-06-26-06.26.20.352058,R53-M0-N1-C:J11-U11,RAS,KERNEL,INFO,"10722 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1871,-,1782455201,2026.06.26,R76-M1-NC-C:J16-U01,2026-06-26-06.26.41.468325,R76-M1-NC-C:J16-U01,RAS,KERNEL,INFO,"10644 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1872,-,1782455209,2026.06.26,R66-M0-N2-C:J17-U11,2026-06-26-06.26.49.011949,R66-M0-N2-C:J17-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1873,-,1782455567,2026.06.26,R66-M0-NB-C:J17-U11,2026-06-26-06.32.47.278095,R66-M0-NB-C:J17-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1874,-,1782455848,2026.06.26,R41-M0-NB-C:J05-U11,2026-06-26-06.37.28.219869,R41-M0-NB-C:J05-U11,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1875,-,1782455947,2026.06.26,R73-M0-N2-C:J11-U11,2026-06-26-06.39.07.261662,R73-M0-N2-C:J11-U11,RAS,KERNEL,INFO,"10738 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1876,-,1782455957,2026.06.26,R73-M0-NE-C:J14-U01,2026-06-26-06.39.17.726847,R73-M0-NE-C:J14-U01,RAS,KERNEL,INFO,"10646 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1877,-,1782456450,2026.06.26,R44-M0-N3-C:J06-U01,2026-06-26-06.47.30.071087,R44-M0-N3-C:J06-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1878,-,1782456593,2026.06.26,R77-M0-N5-C:J04-U11,2026-06-26-06.49.53.367506,R77-M0-N5-C:J04-U11,RAS,KERNEL,INFO,"10710 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt."
1879,-,1782456636,2026.06.26,R61-M0-N9-C:J16-U01,2026-06-26-06.50.36.269125,R61-M0-N9-C:J16-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
1880,-,1782456662,2026.06.26,R64-M0-N2-C:J16-U01,2026-06-26-06.51.02.825250,R64-M0-N2-C:J16-U01,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.
